Row,iCD_PC1,iCD_PC2,iCD_PC3,iCD_PC4,iCD_PC5,iCD_PC6,iCD_PC7,iCD_PC8,iCD_PC9,iCD_PC10,iCD_PC11,iCD_PC12,iCD_PC13,iCD_PC14,iCD_PC15,iCD_PC16
CCDC158,-0.000673236,-0.019157403,0.002810425,-0.006389898,-0.004485126,0.003606382,-0.050108983,0.021423275,-0.003766882,0.001690221,-0.039530031,0.025372865,0.007618946,-0.01794902,0.023248652,-0.00167732
CCDC184,0.023108446,0.027032407,0.015712626,0.001802703,0.001486375,0.018276822,-0.009699379,-0.020874984,-0.01759437,-0.000476233,0.021861741,-0.006947771,-0.03297804,0.007805994,-0.014664958,-0.003855764
CCDC28A,0.004395236,-0.008379052,0.029054479,-0.02530272,-0.00502121,0.00491302,-0.022289821,-0.020209269,-0.004411257,-0.000518968,-0.022476061,-0.007133437,-0.035114994,0.008869319,0.005233854,-0.029551647
CCDC86,0.004625528,-0.024851804,0.008833597,-0.013902201,0.011679072,-0.043132894,-0.009321271,0.008772069,-0.028583839,-0.031873246,0.007715061,-0.003635094,0.023601817,-0.003471437,0.011196797,-0.025390683
CCDC88C,-0.007828639,-0.007783819,-0.002458182,0.014660323,-0.01639104,-0.021626753,-0.002286044,-0.036113218,-0.05251197,0.008845481,0.036063211,-0.015074668,-0.003076726,-0.006255647,-0.01400911,0.003835726
CCDC89,0.004047866,-0.03502012,0.007223161,0.032599977,-0.014474323,-0.019533489,0.002375599,0.014149137,0.015919664,0.014551422,-0.003777537,-0.013991532,0.006925336,-0.00123762,0.009460847,0.006966559
CCDC91,0.018534503,0.021703442,0.014757859,0.02536882,0.001607413,0.016641995,0.016069322,-0.02262409,0.01339228,-0.00398453,0.023707981,0.006699737,-0.008443303,-0.029144738,0.022990304,0.00330058
CCDC93,0.024452328,0.00666951,0.021253862,0.02064682,-0.011898139,-0.007557312,0.014719452,0.005976369,-0.019528947,-0.023042596,-0.012400257,-0.002224112,-0.002983285,-0.002527222,-0.02588398,0.018334102
CCK,-0.008467365,-0.030260045,0.010687477,-0.018260701,-0.033372312,0.000632078,0.010016428,0.011064307,0.027397814,-0.0068738,0.006614404,0.033119715,0.016503865,0.014534382,-0.007044906,-0.007167367
CCKAR,0.009196267,-0.00406887,0.016946,0.032080666,0.010204412,-0.0150339,-0.012683808,-0.017722729,-0.032974792,-0.001771539,-0.014488666,0.017870082,0.037122837,-0.016257835,-0.005153623,0.002331981
CCL1,0.001549759,-0.006622207,-0.005399327,0.003611097,-0.021373253,0.05689646,0.001271949,0.021090584,-0.020540457,0.015601384,-0.016270012,-0.001159267,0.004880412,-0.031432614,-0.004265181,-0.020667293
CCL25,-0.006924798,-0.027361621,-0.000353048,-0.027848036,-0.023604133,-0.016477131,-0.014591399,-0.035696627,0.026531873,0.004910151,0.006127433,0.019937814,0.009487341,-0.013928346,0.00340055,0.004710904
CCL28,-0.028421309,0.012889295,-0.025846818,-0.005213978,-0.021758441,-0.009836804,0.001313011,-0.017535361,-0.001487812,0.017545015,-0.005557257,-0.007771566,0.007696157,0.001046035,-0.018269948,-0.00064628
CCND3,-0.024766567,-0.019381986,0.008674929,0.004273474,0.001611153,-4.04E-05,-0.00613422,-0.041596901,-0.008578629,0.028130473,-0.009093583,-0.009315513,-0.01157626,-0.018042144,-0.00282226,0.000964326
CCNG1,-0.019946063,0.021632784,-0.027613592,-0.016710679,0.003838471,0.022595482,-0.008114647,-0.009545744,-0.010321968,-0.00062076,0.007474039,-0.017216096,0.004333524,-0.002848648,-0.023098112,-0.017869008
CCNJ,0.001073597,-0.008549593,-0.005009828,-0.024454448,-0.036487673,0.006810411,0.024353554,0.024235507,0.001861888,0.00613385,0.028852484,-0.003960551,-0.00729883,-0.003389854,0.043726615,0.017225713
CCR10,0.023809616,-0.023168496,-0.010860529,-0.013692058,-0.002756837,-0.017623908,0.007946248,-0.021580622,-0.025409652,0.011733246,-0.003428924,-0.005453867,-0.009386157,-0.013600871,0.003366682,0.033011384
CCR9,0.002053001,-0.022711288,-0.014746771,0.028407404,0.009783366,-0.00987159,-0.008537049,-0.003769738,0.018281973,0.013007596,-0.004637342,-0.023700137,-0.002897879,0.048084939,-0.023665595,-0.001352003
CD109,-0.029453034,0.00743768,0.010387222,-0.006917171,0.020610053,0.005863868,-0.011203522,0.035450148,0.005773126,-0.017532685,0.014656044,-0.020085939,-0.020356138,-0.010673582,-0.013586,0.002132384
CD151,-0.005018869,-0.002094132,0.022272846,-0.020136275,-0.012045511,0.001073644,0.004291688,0.019807083,0.039305165,0.021303381,0.02784952,0.013752197,0.011342975,0.030201063,-0.029445665,-0.018528383
CD177,0.017632392,-0.022936391,0.004246859,-0.007607622,-0.024356236,0.016389894,-0.002888658,0.009300603,-0.017091505,0.018754034,-0.010158199,-0.012988005,0.00024522,-0.03001695,0.022949598,-0.040143512
CD19,-0.00632422,0.007513429,0.024495962,-0.008771733,-0.020619311,-0.041963467,-0.018451575,0.011856865,0.01914466,0.044245338,0.014473823,-0.000678132,0.011208347,-0.008158194,-0.017498656,0.00713642
CD207,0.020788308,-0.005961971,0.022517994,0.024150709,-0.026457007,0.005883377,-0.00618505,-0.006569992,-0.031842553,0.005767594,0.028521187,-0.008847725,-0.007687576,-0.014646042,-0.006989585,0.007074659
CD22,0.001689994,-0.022482072,0.041507332,0.014973362,-0.007162947,-0.02235124,5.37E-05,-0.019086089,-0.008638538,0.011157605,0.011815619,-0.004977095,-0.010501698,0.002636,0.005042794,-0.016867959
CD244,-0.001844177,0.000184114,0.030080461,0.008723164,0.025087024,-0.005593506,0.015077431,-0.013041901,-0.007892377,-0.020415891,-0.026490105,-0.008424839,-0.03259448,0.018597271,-0.023666689,-0.016803404
CD248,0.011142367,-0.007015236,0.002641043,-0.010340362,-0.009795793,0.009311544,0.008520718,-0.007811455,0.002283677,-0.011111153,-0.021028746,0.01294176,-0.015144357,0.074823358,-0.029476326,0.005098367
CD27,-0.007087262,-0.014564072,-0.001687825,0.017774877,-0.028817201,0.001551244,0.024839234,-0.005718157,-0.000564284,-0.001335517,-0.040911034,-0.002707187,0.031332499,0.025767591,-0.000758881,0.004177888
CD320,-0.015422576,0.007025043,0.011013682,0.001788484,0.006487888,0.020225838,0.00213588,-0.012118007,0.01583384,-0.030336848,-0.01359042,-0.0003346,0.009333688,-0.032893459,-0.052477812,0.018081455
CD37,-0.001088881,-0.013845707,0.044588925,0.013948422,-0.005863022,-0.023993383,-0.00597441,-0.019807903,-0.012699045,0.020557141,0.008827886,-0.004579773,-0.004697106,0.003444274,-0.002130364,0.002716306
CD38,0.002780658,-0.017127301,0.004867962,0.014436368,0.021484022,0.036212302,0.005592281,0.024556019,-0.015410905,-0.021137552,-0.014974259,0.025879862,-0.037030272,-0.010464984,0.004284516,-0.031894968
CD72,-0.006023854,-0.011221259,-0.007770144,0.025284147,-0.001110724,-0.024018218,-0.012321644,0.015138553,0.002329458,-0.017861696,0.008601834,-0.043107156,0.03246763,0.003621972,0.038933784,0.017136377
CD79A,-0.002267198,-0.018793654,0.042246871,0.013155955,-0.010563956,-0.018454533,-0.010056274,-0.018974187,-0.013235287,0.024957158,0.008999761,-0.000258023,-0.008186715,0.002878479,-0.01081002,-0.000201282
CD79B,-0.00081157,-0.015520045,0.04405983,0.018407746,-0.00449804,-0.021786545,-0.005595078,-0.01050975,-0.012001676,0.021727901,0.005175853,0.003582249,0.00193815,0.011226295,-0.008030478,0.004702066
CD82,0.015753594,-0.010093744,0.008046941,-0.017219263,0.015102579,0.006422157,-0.015882227,-0.020143641,-0.013466898,0.025620933,-0.012871624,-0.0178889,-0.047095367,0.000697913,-0.021111803,-0.008090618
CD8A,0.022254297,0.00997237,-0.0173343,-0.000897646,-0.001156292,-0.018694435,-0.011514712,0.009881387,0.012030002,0.029732495,0.011418401,0.025946574,0.013556417,0.011744582,0.024762088,0.02167781
CD8B,0.003316696,0.036723698,0.003466422,0.020812258,-0.03039227,0.007195832,0.003888831,0.016302812,0.007210395,0.002169408,-0.012956685,0.001356969,-0.001872334,-0.012016763,4.61E-05,-0.012279063
CD9,-0.022106223,0.036614378,-0.00241043,-0.003421448,-0.01530275,-0.015773447,-0.017615137,0.019708581,0.004509594,-3.29E-05,-0.015333445,0.001053194,0.01242485,-0.003038948,0.010108592,0.008295422
CD99L2,-0.01797488,-0.018332695,0.015732305,-0.020350762,-0.000582951,-0.010007539,-0.02460182,0.018194522,-0.01561745,-0.013500758,0.015414988,0.022929207,0.002206759,0.005270409,0.000785492,0.015035206
CDA,0.011518732,0.012887292,0.000418363,0.001158952,0.006479722,0.027838921,0.003456704,-0.004845611,0.031307991,-0.017308274,0.033322733,0.032475773,-0.0221805,-0.003230961,-0.002273357,-0.012996633
CDC25A,-0.008556445,-0.028789891,-0.01267929,0.005423656,-0.01370299,0.008215806,0.000975379,0.021050456,0.048522259,-0.004638755,-0.014498373,0.016966221,-0.003803755,-0.004123007,0.021621071,-0.000716526
CDC37L1,0.007756861,0.027252305,0.015144576,0.000791613,0.00789001,-0.003714273,0.030746813,-0.014029673,0.006885639,0.003844573,-0.001145892,-0.026726226,-0.018838571,-0.042603942,-0.01684247,-0.029934675
CDC42EP1,-0.01936508,-0.023248599,0.013942513,-0.006277511,0.036428605,-0.010621408,-0.002742494,0.007957079,0.005364696,-0.013334412,0.002573846,-0.038332886,-0.019219045,0.00265208,0.01717423,-0.007975041
CDC42EP2,-0.001967289,-0.01004159,-0.01864198,-0.03867646,0.02466322,-0.01297715,0.001036229,0.019538357,0.011094895,0.023822831,-0.022792948,-0.003637155,0.011927298,-0.011792902,-0.020796134,0.007055167
CDC42EP5,-0.025724815,-0.010467843,-0.023818848,0.002164477,-0.023170073,-0.002478173,0.023226516,-0.003583193,0.004791952,-0.020646749,0.013910096,0.023599282,-0.0090029,-0.00729262,0.00624073,0.00747317
CDC42SE2,-0.009315623,0.033529025,0.018049872,0.02770613,0.011294462,-0.008755913,0.031138292,0.010929033,0.004160012,-0.00790891,0.000655611,0.001303467,-0.002222953,0.001208366,-0.008539304,-0.013596172
CDC5L,-0.008431545,0.012801579,0.016568602,0.001096619,-0.001646622,0.026363794,0.0238292,0.019508395,-0.03960464,0.001021614,0.014298274,-0.024773961,-0.007675234,-0.025270615,-0.004274754,0.027900536
CDC73,0.000531053,0.010859765,0.020590849,0.019338723,-0.010676036,-0.003770713,0.027860583,0.014363251,0.01766775,-0.00388406,0.053328474,0.012346158,0.012267719,-0.030374995,-0.027699677,0.005412902
CDH17,-0.006481198,-0.006738518,-0.012102832,0.013151083,-0.002938903,-0.000255247,0.06128656,-0.014665293,-0.007397757,0.029189328,-0.00672028,0.019257021,-0.01064216,-0.012473242,0.000109762,-0.005288594
CDH20,0.010384728,0.003151804,-0.009885215,0.008792497,-0.034298071,0.031842112,-0.010871521,0.019178616,0.023512821,0.002602118,-0.019036646,-0.021731254,0.003818729,0.027979688,0.022985477,-0.006698961
CDH22,0.01552158,-0.035949438,-0.015850949,0.004013914,-0.007632445,-0.007660267,0.012407434,0.038065128,0.010313488,0.004621707,0.007751005,-0.001020624,-0.005374642,0.005078457,-0.007379658,-0.003097982
CDH9,-0.008855274,0.025497267,-0.002741309,0.00817894,0.013930094,0.032285751,-0.026325805,-0.039482644,0.009147309,-0.00855284,-0.028862703,0.015304836,0.018106592,0.004991773,0.004602681,0.02017423
CDHR1,0.018158632,0.030951991,0.011004818,0.029505962,-0.002898719,-0.004695519,-0.027870461,0.01134142,0.008687864,-0.008598559,-0.005853042,0.010507668,-0.006274029,-0.000546773,0.011070474,-0.012076382
CDHR2,-0.006233324,0.030244991,-0.002316436,0.002597023,0.007303606,0.030752001,-0.034250123,-0.024325038,0.002578076,-0.006352255,-0.028433149,0.018452571,0.021894054,0.021727769,0.005319457,0.023677731
CDHR5,0.028318941,-0.019975715,-0.000131809,-0.021796956,-0.005288656,-0.023861579,-0.009681842,0.012455287,-0.002483022,-0.018771951,0.003344651,-0.006619488,0.003818032,0.011793904,0.013359551,-0.028829018
CDIP1,0.033640226,-0.016603232,0.008960507,-0.007729882,0.014708848,0.002593673,-0.007443774,-0.024834282,0.00535168,0.00250895,-0.020518033,0.001113023,-0.017321301,-0.005286128,0.000434037,0.004041582
CDIPT,-0.008769909,0.009715097,0.00312944,0.029750212,-0.007238489,0.048996491,0.01156978,0.013731602,0.011398025,-0.030705402,-0.011297263,0.007950899,0.017594155,-0.013137417,-0.010560064,-0.006695175
CDK18,0.027974409,-0.032026681,-0.001434318,-0.00473597,-0.005600492,0.01127972,-0.015150954,-0.006876606,0.016459353,-0.003680305,0.010170463,0.001759546,-0.018513576,-0.009948586,0.001756798,-0.00356111
CDK5R1,-0.00125901,-0.020965078,0.041179459,0.01849155,0.008116318,-0.012692663,0.003166407,-0.022231802,-0.010799235,0.0180381,0.011634434,-0.009262649,-0.003162569,-0.007251826,0.006875163,-0.00354412
CDKN2B,0.035044722,0.012565549,-0.007580241,0.013607073,-0.003347545,-0.000514623,-0.001158042,0.001709057,0.015606389,-0.019831898,0.008733254,-0.000577296,-0.029393834,0.005697255,0.013245619,0.002154007
CDKN2C,0.019433296,-0.003632961,-0.015690521,-0.019332796,-0.011697277,0.012647398,0.012214555,-0.007729891,0.018846193,-0.028015554,0.027471143,0.022712937,-0.00290284,0.008411507,0.024461352,-0.00655672
CDON,-0.00910117,-0.013883134,-0.008057535,0.009657974,-0.002103798,0.046140261,0.011247457,0.025406196,-0.020559446,-0.024226392,0.015626214,-0.0020384,-0.039822966,-0.006118405,-0.006619679,-0.016495815
CDR2L,0.001122202,0.027646089,0.010665927,0.019933487,0.011302734,-0.001535583,-0.013627642,6.65E-05,0.02357268,0.003311851,0.044699254,-0.024863511,-0.015782648,0.002412867,0.006713793,-0.019014485
CDX1,0.005418665,0.015390134,-0.01330179,0.022674804,0.003962943,0.011719067,0.01607896,0.028639151,-0.016131119,0.009349984,-0.027499024,0.001534004,-0.044255212,0.003087904,-0.017872517,0.026849404
CDX2,0.003719056,-8.30E-05,-0.031533144,0.011540753,-0.005617239,-0.02107908,-0.001333276,-0.007616746,0.03108699,-0.039067529,-0.010829698,0.036871221,-0.012408864,0.022190399,0.008970386,-0.014125628
CEBPA,0.000691433,0.002051837,-0.001005155,0.022374044,-0.00726088,-0.005975034,-0.005908628,-0.0149049,-0.019977306,-0.038569231,-0.018000833,0.009364948,-0.011603315,-0.033982471,-0.010607222,-0.016489528
CEBPD,-0.021508915,-0.001886123,-0.015984162,-0.025164081,0.025538368,-0.021835463,0.013487994,0.017591427,0.034322301,0.015418646,-0.012852444,0.006260281,-0.003424064,-0.013051558,-0.002313837,0.009261671
CEBPG,0.023117685,0.033427426,-0.014804992,-0.014547735,0.001083538,-0.001847655,-0.004730943,0.007742479,0.015897727,0.018004105,-0.002287399,0.013058401,-0.013552501,-0.004505549,0.024439561,-0.007362798
CEBPZ,-0.021766519,-0.0192735,-0.018551641,0.038857262,0.00426418,0.003186015,0.000123788,0.001508102,0.007943864,0.00914123,-0.008974431,-0.007346601,-0.027385067,0.007003078,-0.008214888,-0.00919442
CECR2,-0.007516011,-0.013994447,-0.023871405,-0.004485923,0.000197522,0.000637534,-0.012670833,-0.006191681,-0.01499568,-0.022187335,0.020062327,0.017768389,-0.007153545,0.00886001,0.027646687,0.025802552
CELA1,0.005322377,-0.025989627,-0.008683593,0.016374662,-0.006534544,-0.007050946,0.012669585,0.038086686,-0.01623544,0.010305486,-0.029670096,0.006220197,-0.034699623,-0.007976236,-0.006974143,-0.008258834
CELSR1,-0.023887649,-0.010879368,0.030588504,0.013409768,-0.000669657,-0.015686644,-0.012986599,-8.81E-05,-0.019666362,0.000148959,-0.005006161,0.001234135,0.000788886,0.002419674,-0.022426139,0.031100317
CENPJ,0.003881152,-0.01528695,-0.012814869,-0.006466866,-0.009272937,-0.00450354,0.046935863,0.015015319,-0.003417603,-0.02318168,-0.008414339,0.016754433,-0.001082485,0.041943927,0.00793082,0.009843566
CENPU,-0.030593782,-0.000447045,-0.004205114,-0.023199606,-0.015927443,0.0044141,-0.016844484,0.016475594,0.011899468,-0.018556985,-0.003276609,0.014918213,0.011089775,0.021198644,-0.014716193,-0.00461985
CEP126,-0.018461445,-0.004233492,-0.010233672,0.047786572,-0.006918437,0.006286348,-0.010017756,-0.008749887,-0.011005003,-0.017739326,0.011125254,-0.004071758,0.006576057,0.023094847,0.002703957,0.003805339
CEP131,-0.001234818,0.004665938,0.032216609,0.027628248,-0.001076265,0.011524082,-0.007325956,-0.018967421,-0.008318415,-0.005125985,0.008446775,-0.010659239,-0.019767573,0.00691841,0.035387083,0.01658687
CEP57,0.005961253,-0.00948846,0.027785216,0.017984933,-0.012587439,0.04173372,-0.019893123,-0.010798714,-0.018810538,-0.025005998,0.014916326,-0.007775484,0.004818537,0.010157969,-0.004209056,0.006002811
CEP57L1,0.012646439,-0.008838119,0.006059832,0.00189689,-0.017177709,-0.003634405,0.027672185,0.028519619,0.029101411,0.000102724,-0.000226036,0.022874033,-0.015319174,-0.033633577,-0.005525301,-0.000349109
CEP68,-0.014244376,-0.0112746,0.041698897,0.012283898,-0.016879964,0.002771448,-0.001298019,-0.001959197,0.005992203,-0.031576004,0.025597269,-0.007637629,0.004962038,-0.004129968,-0.00112953,0.002184228
CEP78,-0.025291044,-0.0209205,0.007353897,-0.015195771,-0.017552911,0.015185282,-0.007279205,0.005342252,0.015350883,-0.019690221,0.024651513,0.012080098,-0.01006097,-0.028465538,-0.013680434,-0.007512785
CEP83,-0.019584688,0.020872681,-0.004871612,0.021700896,-0.004671008,-0.005485587,-0.015813464,-0.01371872,0.013627847,-0.023015053,0.007397155,-0.013790786,-0.014274965,0.016594188,0.033966354,0.012977673
CEPT1,0.015410154,0.005900119,0.029932002,-0.023342444,-0.021297122,-0.018979517,0.008311881,-0.014116399,-0.017595098,0.025680009,0.00236824,-0.005670758,0.001011759,0.013621176,0.029296753,-0.008230744
CERK,-0.011426409,-0.012171247,-0.022670761,-0.028692731,0.00223656,-0.008382071,-0.016650924,-0.017842345,0.016335626,-0.031372602,-0.020273857,-0.00050402,-0.015375832,-0.02253027,0.006441177,-0.023059217
CERS2,-0.014962785,-0.003570622,-0.014133993,-0.001749021,-0.003347453,-0.017068855,0.028994314,0.009473456,0.006524473,0.014128626,-0.010772105,0.042646189,-0.003378185,-0.006717214,0.018623073,0.020333523
CERS3,0.004853537,-0.029672458,0.004087626,0.012940757,-0.008973596,0.00531948,-0.024945441,0.051690187,0.003510908,0.001201469,0.011764348,-0.000644635,0.010936884,-0.003558465,0.025878642,0.013814369
CERS4,0.007340145,0.001386781,-0.00057731,0.01142906,0.027386681,0.007451768,0.001810655,0.007738184,0.040231898,0.020914052,-0.016515013,0.032433315,0.006786236,0.003626744,0.003950907,-0.063653672
CERS5,-0.019326627,-0.002184932,0.015219454,-0.031860995,0.019714735,-0.017989991,-0.005884161,-0.011921138,-0.009154618,-0.011121399,0.004329095,0.014002813,-0.019225275,-0.012590508,0.017896156,-0.011877846
CETN3,0.002834361,-0.018137974,0.00551538,-0.007505552,0.008793985,0.004733617,-0.03811751,0.019175195,0.020994484,0.007975671,0.016998729,-0.020171559,-0.03160749,-0.031724875,0.043308055,-0.014508765
CFAP126,-0.006245948,0.006753746,0.008750046,-0.008247802,0.025367666,-0.00268149,-0.010840443,0.036214459,-0.01324853,0.003113191,0.015164506,-0.011733672,-0.002824313,0.037145711,-0.056691268,0.004699578
CFAP57,-0.002645472,-0.016394661,-0.019453414,-0.031885107,-0.026647277,0.022260032,0.004643571,-0.025818665,-0.022272718,-0.000909699,0.004774523,-0.005600847,0.005033526,0.019395477,-0.021779697,0.013561042
CFAP74,0.016386621,-0.012610396,0.010211878,0.001877666,-0.014306243,0.001916244,-0.017049909,0.024591926,-0.014181613,0.005286876,-0.018868552,0.014814169,0.004442719,-0.012329808,0.042109089,-0.00509184
CFD,-0.002103034,-0.005226303,-0.01923734,0.025584676,0.052263236,0.003986626,-0.001891945,0.013466107,-0.011431003,0.007503901,-0.021135115,-0.018237295,-0.00087654,0.01803461,0.017580713,0.004320213
CFI,-0.011899814,-0.022350975,-0.018752594,-0.019130815,-0.002314852,0.025030261,0.0415509,-0.020208224,-0.007983752,-0.004723903,-0.004178151,-0.005935528,0.023273772,0.017885766,-0.003576694,0.004662484
CFL1,0.003866449,-0.011463297,-0.030800874,0.007785485,0.050438676,-0.015230787,-0.006623569,-0.00387129,-0.007006541,0.00069767,-0.010296842,-0.014870846,-0.009446986,0.01684953,0.00731894,0.002549917
CFLAR,-0.022062785,0.017027783,0.010450528,-0.019851289,0.030338652,0.009376451,0.018723958,0.014057951,0.001491433,-0.002019876,0.020396578,0.001650677,0.01673549,0.024689276,-0.018756439,0.00261382
