Row,cCD_PC1,cCD_PC2,cCD_PC3,cCD_PC4,cCD_PC5,cCD_PC6,cCD_PC7,cCD_PC8,cCD_PC9,cCD_PC10,cCD_PC11,cCD_PC12,cCD_PC13,cCD_PC14,cCD_PC15,cCD_PC16
TNFAIP8L3,0.014701242,0.008901666,-0.008256926,-0.001963996,-0.0069605,0.032692809,-0.009773265,0.00109425,0.012149116,0.009291832,0.008933863,0.041308297,0.041763753,0.013030637,0.021286636,0.010289781
TNFRSF11A,0.002605324,0.005370209,0.016401082,0.00559569,0.049777116,-0.002241038,-0.035213846,-0.009607984,0.015729474,0.02029136,0.019535865,0.015955872,-0.029760435,-0.001710894,0.008990966,0.004376889
TNFRSF13B,-0.003762233,0.028938533,0.016184459,-0.009413991,-0.005477407,0.008264865,0.017234983,0.008553887,-0.017868543,-0.000369144,-0.00689985,-0.008981382,-0.012841692,0.01172701,0.036304159,-0.04237278
TNFRSF13C,0.0012265,-0.002319838,0.002646042,-0.005738858,0.025097314,-0.001490914,0.000787872,0.00644748,0.006505214,0.00102576,-0.0583356,-0.009936143,-0.023535401,0.029772382,-0.005773584,-0.023664259
TNFRSF17,0.016528238,0.025697511,-0.014667767,-0.015222496,0.021508577,-0.007444125,0.000591673,0.024877205,0.000754967,0.001933899,0.024237511,-0.003792135,-0.005198894,0.012993111,-0.00317832,-0.008583467
TNFRSF19,-0.005242213,0.00405875,-0.014443997,0.018775601,0.000132297,0.039696472,-0.006865647,-0.010888115,0.006565051,-0.015158592,0.026740231,0.018850816,-0.025402757,-0.007528238,0.002634947,0.039178611
TNFRSF21,0.016371968,0.012445564,-0.036299883,-0.003956517,0.004984307,-0.022796033,-0.027930326,0.029729676,0.016053758,-0.008558431,-0.00844068,-0.002499512,-0.008961668,0.020587167,0.008540412,-0.003574438
TNFRSF8,-0.001450372,0.016122726,-0.011228057,-0.00135775,0.002840662,-0.013538641,0.035382416,0.006999141,0.023653989,0.012125377,-0.025586774,0.035714523,-0.006134395,-0.003776963,0.005388871,-0.046238301
TNIP1,0.007486639,0.01800027,-0.035221777,-0.009448486,0.002438882,-0.029918208,0.025204482,-0.002757923,0.032380189,0.032106396,0.000792809,0.008814823,-0.001179275,-0.001568255,-0.000918581,0.001830402
TNIP3,-0.005776986,0.020797256,0.007755251,0.015915753,0.019373948,-0.038537497,-0.011978443,-0.026440349,-0.004342927,-0.029354116,-0.0256896,-0.006241986,-0.018954212,-0.014182073,-0.014757842,-0.008799656
TNK2,-0.003938844,0.030597544,-0.013778102,-0.014367863,-0.003422814,-0.029057187,0.014879885,0.000186571,-0.019245866,-0.023635482,0.015290429,0.02534271,0.016938216,0.00909342,0.006712772,-0.000343805
TNKS1BP1,0.000243067,0.007380706,-0.015698936,0.021548936,0.029774462,0.002033944,0.021573441,-0.004261059,0.026203814,-0.002384573,-0.021826433,0.013598917,-0.038471147,0.010568921,0.031440551,-0.013022209
TNN,0.001385497,0.021687669,0.010269812,-0.014076146,0.028458412,-0.026477725,0.000853505,0.01977503,-0.033360649,-0.021335442,0.003396654,0.004721333,0.017225918,0.002974524,0.007886184,-0.011353085
TNNC2,-0.004072664,0.013485389,-0.005410524,-0.019272809,-0.01196196,0.001452942,0.022851889,-0.026198297,-0.021807628,-0.010537324,-0.015550157,-0.021925568,0.038712295,-0.014523167,0.027791042,-0.023098241
TNNI1,0.016617292,0.005773254,-0.004975533,0.003081101,-0.016877256,0.003962852,-0.003557263,-0.008076169,-0.003959263,-0.036518862,0.006333897,0.026056213,0.027106682,-0.019492325,0.009355702,-0.007132776
TNNT1,0.001029577,0.009196392,0.023537738,-0.033673229,-0.021560123,0.010176385,-0.018212697,-0.004869721,0.024130504,-0.015490708,-0.003689019,-0.026947739,-0.030459273,-0.031579892,0.002727488,-0.01636117
TNNT3,-0.005578642,0.034623187,0.000764516,-0.011134355,-0.011969308,-0.0106468,0.003586684,0.008122871,-0.000948184,-0.015848579,-0.012337617,-0.015228682,-0.017328132,0.010235894,-0.048142198,-0.019505895
TNPO3,0.000537288,-0.012344992,-0.002339745,0.005770125,-0.019333209,-0.037162321,-0.006995713,0.031824255,-0.015180524,-0.014013031,0.027148771,-0.03399512,-0.00626814,-0.035632454,-0.02311323,-0.021287363
TOLLIP,0.019404096,0.008775788,-0.033730386,-0.025520789,0.023926799,-0.016947209,-0.011639596,0.010749899,-0.017833369,0.004581574,0.000736423,-0.011844338,0.01034498,0.005376352,0.002325733,-0.003557313
TOP1MT,0.027480463,-0.005449178,0.00706051,0.021957599,0.021853892,0.023700144,-0.003977858,0.018400366,0.018844217,0.006395389,0.014889583,-0.006183148,-0.012429331,-0.027656093,0.010383197,0.010905929
TOR1B,-0.0029161,0.020934777,-0.005092451,-0.002238938,0.00760485,0.023411452,0.011963086,0.028111084,0.005073165,0.028709445,0.049600031,-0.007827194,0.026149131,-0.009477988,0.00369597,-0.027153384
TOR3A,-0.025341666,-0.012286053,-0.007540683,0.008670447,0.014756331,0.004406791,0.016670768,0.003978835,-0.006429539,-0.001667273,0.012136303,-0.001485971,-0.001885619,-0.01983144,-0.02069364,0.011392878
TOX2,-0.019810498,-0.003853972,-0.000334701,-0.00793712,-0.014725932,0.031254138,-0.032886351,-0.010399046,-0.022973053,-0.003642078,0.001362869,-0.029445212,-0.02910833,-0.013409049,0.004858728,-0.009011135
TP53I11,0.013390132,-0.006382575,7.43E-06,0.023928409,-0.003393779,-0.023898605,-0.020123213,0.016445203,-0.00647816,-0.001051634,0.01184703,0.021387794,0.018106328,-0.057465376,0.000565883,-0.020025918
TP53I13,-0.015171133,0.032511957,0.004427607,-0.003103983,-0.001118591,-0.023346075,-0.023893478,-0.024047101,-0.015194418,-0.003967436,0.003827884,0.001677759,-0.016527428,-0.008195811,-0.001288871,-0.01163568
TPGS2,-0.025084889,-0.004209811,0.015903203,-0.003586767,-0.003764816,0.001347296,-0.018274606,-0.011580536,-0.028103174,0.027305111,0.024186502,-0.007896302,0.021260532,0.023472845,0.021463311,-0.021003346
TPRA1,-0.006868059,0.009689181,0.010811005,-0.003933227,-0.004154374,-0.031730553,-0.025264465,-0.044241521,-0.009261012,-0.019026181,-0.013251224,-0.020698713,-0.001669466,-0.016858914,0.011898684,-0.014379041
TPRKB,-0.004584306,0.027595349,0.027387471,-0.004165033,-0.015924768,0.012220048,-0.004123139,0.027436298,-0.001520525,0.003314968,-0.013815629,0.00283259,0.011008602,0.017294748,-0.021879951,-0.00618173
TPRN,0.022654433,0.01505126,-0.01632658,-0.025018763,0.000598056,0.03373166,-0.00791354,0.008469157,-0.015493666,0.001095682,-0.013852656,0.019080643,0.020063346,-0.007657272,0.014374843,-0.006274167
TPSG1,0.000351641,0.024262775,-1.52E-05,-0.008509447,0.029361839,-0.007699607,-0.023010173,0.007081492,-0.004768646,0.020666969,-0.031036785,0.008270441,0.016859889,0.008619202,0.010122275,0.006040943
TRA2B,-0.017223219,-0.028712191,0.024899916,0.019527135,-0.008026578,-0.008697809,-0.010941278,0.023269399,0.003686649,0.007387014,-0.004963535,-0.011168454,0.01275934,0.022773657,0.00998344,0.009310261
TRAF3IP2,0.032524555,0.000967048,-0.02675052,0.004651425,-0.019198662,-0.011891703,0.010742009,-5.95E-06,0.006586099,-0.019743098,0.000789835,0.00608474,0.001386505,-0.009056216,0.00502534,0.010315386
TRAF5,-0.022163113,0.025636566,0.007927221,0.020202536,-0.002500774,-0.019136818,0.010144635,0.005725555,-0.030197661,-0.023593611,0.002756602,-0.001954382,0.0095385,0.00165208,-0.00097142,0.00646475
TRAM2,-0.029301018,0.007099949,0.01019372,-0.014451187,-0.00132404,0.019353267,0.031186627,0.010720865,0.005011953,-0.01591861,-0.003630326,-0.024402921,0.003868833,-0.003129124,0.006837403,0.023250044
TRAPPC1,0.017927192,0.011635936,-0.008404072,-0.000217926,-0.007105326,0.024788828,0.00084048,0.014414623,-0.007499971,-0.030382752,-0.008796168,0.027651799,0.038863848,0.024530771,0.000627527,-0.024356977
TREH,-0.008122176,0.019488328,0.004483681,-0.000897134,0.018538669,-0.033018159,0.004279014,-0.019926325,0.004385976,-0.006767155,-0.013865965,-0.031345528,0.000339169,0.045320362,-0.017617792,0.019645694
TREML2,-0.026111368,-0.018184902,-0.022300345,-0.001045858,-0.01675875,0.011544166,-0.004813431,-0.010940497,0.014098308,0.033536386,-0.02084249,0.011118047,0.00083804,-0.000668807,0.00946458,-0.014938868
TRIB3,-0.008801558,0.002705568,0.010939825,-0.004852082,0.013111039,0.033363014,0.006566294,-0.012839575,-0.006199801,0.003250264,0.027393546,-0.044281033,-0.010537382,-0.015244718,0.034330953,-5.51E-05
TRIM16,0.004258193,0.032310279,0.019969558,-0.007215176,-0.016100411,0.013440753,-0.042136286,0.005225836,-0.000535768,-0.010101205,-0.008631329,-0.014481661,-0.006601005,0.008777765,-0.005072187,0.010868703
TRIM24,0.026505005,-0.004037964,-0.007843164,-0.013373378,-0.02948059,-0.005821282,-0.003944577,-0.013460682,-0.009505272,-0.012590412,-0.022445881,-0.00628515,-0.025903897,-0.006302136,-0.029018613,-0.001135187
TRIM36,0.036600491,-0.002905548,-0.011295147,-0.014307146,-0.003882261,0.005015779,0.003220872,-0.014389107,-0.005010018,-0.007883484,-0.002487361,0.009485263,0.003759925,0.015860811,0.007108813,-0.012198554
TRIM37,0.003416004,0.001091255,0.00075504,0.043807519,0.01802489,0.019246603,-0.016642587,0.01758847,0.010290116,0.000235436,-0.005143535,6.16E-06,-0.012241689,0.009669061,-0.029238727,-0.012623406
TRIM38,-0.022207673,-0.002095894,0.029904096,-0.025169981,0.000286252,0.003879297,0.000498619,-0.007822462,0.014032427,0.01816764,0.003552856,0.002479422,0.022993431,-0.010938469,-0.028874895,0.002647036
TRIM46,-0.004900007,0.000651879,0.015764714,0.002325266,-0.013241908,-0.033380003,0.003780705,-0.000844247,-0.038841609,-0.031191907,-0.009472832,0.006929171,0.010278073,-0.000927159,0.023593615,0.033714925
TRIM6,0.007140541,0.03149153,0.014526472,-0.000333569,-0.007473972,0.008602886,-0.006874808,0.002526885,-0.018697051,-0.017926794,-0.023405562,0.047675795,-0.009691983,-0.010996609,-0.000240707,0.021887503
TRIM7,-0.0140884,0.021492722,-0.002625155,-0.024214286,0.006001171,-0.000144613,0.01348237,-0.016236768,0.000602482,-0.006382438,0.018968772,-0.035055399,0.004160867,0.042449081,0.005309804,-0.034759964
TRMT1,-0.004944616,0.009628431,-0.007000877,0.024397229,-0.017227414,-0.017452117,0.025110014,0.042339116,-0.032015367,-0.000534754,0.002821953,-0.022688833,-0.010079854,0.013486939,-0.001107219,-0.027571553
TRMT10C,0.002324023,0.011841304,0.015371944,-0.022556547,-0.016444814,0.006520878,0.03426651,-0.028559976,0.004938684,-0.015684809,-0.014382421,-0.003359472,-0.023887668,0.015436496,0.007289024,0.030141748
TRMT112,0.013419362,0.016480394,0.004241972,-0.009897585,0.000726524,0.006229312,0.005784685,0.00480276,0.01388256,0.005952718,-0.030922383,-0.019992575,0.031478709,0.053382314,-0.038556802,-0.017371821
TRMT1L,0.01703904,-0.014002628,0.004066706,-8.84E-05,0.021981005,0.015820565,0.003624746,-0.041169438,-0.013289905,0.008894924,0.005866317,0.003481582,0.010083798,0.034614936,-0.03837608,0.003807636
TRMT5,-0.006393484,-0.019589362,0.034623092,0.011722478,-0.013780396,-0.028176047,0.021412966,-0.008288016,-0.010590634,0.008446848,0.005083762,-0.027745783,0.002871169,0.009290949,0.008255289,-0.006768216
TRPA1,-0.026977516,0.009706992,-0.031727537,-0.004096395,-0.00460511,0.011130383,-0.009528123,0.004450823,0.010134502,-0.012804042,-0.001661818,-0.027880354,0.029753778,0.002592197,-0.007741623,-0.004322851
TRPC1,-0.023773984,0.004757625,-0.012970932,0.027024482,0.001451753,0.034409945,0.027437542,-0.008146421,0.011424173,0.006477869,0.008041502,0.017579368,-0.002823957,0.026483314,0.005016017,0.003547756
TRPC4AP,0.014037695,-0.008756593,0.015519717,0.024362373,-0.005303905,0.006425004,-0.005841978,-0.014910119,0.011326452,0.007829144,-0.001812576,0.008910211,-0.020397253,0.040214856,-0.032460243,-0.04812242
TRPM4,-0.013907164,-0.023936352,0.023779891,-0.018538279,-0.017990208,-0.019377899,-0.00916994,0.022309237,0.009021642,-0.008291889,0.005563607,-0.022017611,0.01058452,0.017424943,0.01787765,0.019779828
TRPM5,-0.00330079,0.024759302,0.018130443,0.013051604,-0.010444754,-0.006714036,-0.001651854,-0.015332947,-0.000665885,0.002581457,0.039545495,-0.020463082,-0.02202041,-0.04394136,-0.012092882,-0.01799443
TRPV3,0.014505624,0.022368191,0.00273504,-0.012957515,-0.025802358,0.010450874,-0.008070214,-0.001765247,-0.005624905,-0.034018369,-0.039834849,0.028509478,0.005068122,0.013126643,0.011039257,0.005007356
TRPV4,0.011635282,0.007507947,-0.009168516,-0.01700186,0.014710402,0.006839432,-0.027371161,-0.001678988,0.001425621,-0.009798503,0.004116566,0.034074548,0.043445226,-0.042705374,0.01302273,-0.009838806
TRPV6,-0.003801293,0.004101959,-0.007007565,-0.017207259,0.013397408,0.013181008,0.006850776,0.016895889,-0.059917857,0.007259706,-0.012591891,0.002643334,0.011216528,-0.001300084,-0.009848113,0.00763747
TSC22D4,0.001700107,0.002759231,-0.015114642,-0.026043456,0.02806986,-0.025686146,-0.00326886,-0.001819053,0.003494065,0.014493395,0.021579533,0.012245793,0.007259587,-0.035356963,0.00346751,-0.009532673
TSNAX,-0.005659524,-0.003217038,0.005972356,0.000514129,0.005966017,0.025147891,-0.006407291,-0.004660481,0.003490324,0.004824665,-0.017446511,-0.003142753,-0.000148047,-0.021390967,0.015654206,-0.008789491
TSPAN1,0.003467705,0.029050543,0.010078103,-0.006148688,-0.032803252,0.025962706,-0.007223651,0.006637003,-0.002783962,-0.008881318,0.034222725,0.000621534,-0.014410593,-0.002138965,0.022511625,0.016385103
TSPAN10,0.010847448,0.008877617,-0.004927857,-0.018738011,0.014520543,0.002838542,0.013289782,-0.025817756,-0.027222531,-0.02036072,0.014548751,0.003987311,-0.045548046,0.007031422,0.027212224,0.01244141
TSPAN11,-0.025895979,-0.005375268,-0.032961606,-0.009337074,-0.000990569,0.005416223,-0.017834833,0.02586948,-0.002106762,-0.005994809,0.010191192,-0.015900787,0.004192567,-0.012587998,-0.016162808,0.0017677
TSPAN13,-0.020726246,0.00772716,-0.027117877,0.007201437,-0.004489683,0.002234152,0.031873821,-0.024337808,0.005644827,0.007813162,0.027854586,-0.003497302,-0.022097112,0.015725559,0.023878313,0.003778788
TSPAN15,-0.007052456,0.028277648,0.026622983,-0.018663495,-0.003517694,0.001999541,-0.000882192,-0.032592625,-0.01635456,0.006645168,0.029605114,0.013960326,0.011915452,-0.001046497,0.002680876,0.001714718
TSPAN32,-0.012002823,0.028619078,-0.009752693,0.003762522,0.012609052,-0.009988994,-0.025295898,-0.005191916,-0.000327464,-0.037731933,-0.016079625,-0.02077202,-0.000723752,-0.004860749,0.018655133,-0.007220045
TSPAN5,-0.026661136,0.014971369,-0.016319668,-0.000672895,0.002725814,0.017360622,-0.019341205,0.012266597,0.021212593,-0.010249184,0.025082418,0.028514387,0.014990184,-0.002310797,-0.005666657,0.023303506
TSPAN8,-0.005235336,-0.010298153,-0.005832553,0.005275721,0.007959014,0.017858568,-0.023345107,0.019666092,0.023904832,0.015801873,0.012520216,-0.015466404,0.005277893,0.03606592,0.009205082,0.018086097
TSR1,-0.019693025,0.035168489,0.00953631,-0.011027282,0.001271741,-0.009842548,0.01964237,0.01014523,0.010080229,-0.005239525,0.003496432,0.002403506,-0.002340293,-0.015180706,-0.014113022,0.003372129
TST,-0.007860429,0.025545203,0.002460968,0.009689334,-0.006732986,0.020033641,-0.026255711,-0.032764045,-0.003671825,-0.020403646,-0.030236351,0.006331338,-0.000962222,0.000945623,0.03975055,0.003024549
TTC25,0.01025562,0.01992139,0.003370086,-0.02367299,-0.017836735,0.033175121,-0.005326779,-0.001959119,0.014255712,0.02100118,-0.012483077,-0.000996393,-0.039564501,0.011057242,0.025151455,-0.013077199
TTC26,-0.018628079,0.015345807,-0.003856775,0.020097313,-0.003944301,-0.016461197,-0.014604168,-0.01712033,0.024201326,0.008701782,-0.006333333,-0.008958452,0.002386908,0.038535969,-0.011005592,-0.012274189
TTC30A,-0.00544042,0.03729924,0.02090601,-0.004198057,-0.014177282,0.014916291,-0.01701793,-0.012805221,0.016265988,0.000974346,0.008981923,0.00221847,0.013242274,-0.011136344,-0.003281923,0.011358009
TTC36,-0.009850283,0.034981888,0.016530384,-0.008313549,-0.008715595,0.002669663,0.015262195,-0.00840472,-0.011950935,0.000102945,0.035916007,0.015941285,-0.020677803,0.014373808,0.004744375,-0.013481169
TTC39A,-0.000883152,-0.0034622,0.013073938,-0.040601381,0.015690245,-0.007079168,-0.011412353,0.004848352,0.009912652,0.00677732,-0.044741029,-1.13E-05,-0.010386088,0.018173454,0.041701398,0.010612156
TTC39B,0.017304788,-0.016301705,0.024984844,-0.028143412,-0.01393331,0.022763363,0.001855403,-0.021648438,-0.004444033,-0.000190408,0.012354969,-0.013856735,-0.00432414,-0.015961587,-0.007126808,-0.014858628
TTC39C,-0.032266587,0.006788481,-0.003152181,0.003294072,-0.009402554,0.007985138,0.018307297,-0.036809116,-0.003961839,-0.001638505,0.012425479,-0.003765022,-0.001710549,-0.014224133,0.014409708,-0.017443166
TTC9C,0.01356622,-0.023057811,0.001801052,0.000467355,-0.001944884,-0.018376878,0.015080552,-0.028660458,0.003580906,-0.001489161,0.005322292,-0.014087645,0.003184674,0.00366122,0.002174464,0.040830632
TTL,-0.028040028,-0.009373394,-0.029901402,0.002174094,0.0165779,-1.87E-05,0.012759783,0.007649659,0.003584104,0.000871328,0.015521647,0.006359547,0.012565141,0.019659992,0.005890169,-0.030476494
TTLL1,-0.024549294,0.008754067,-0.019245529,-0.00574449,0.007272736,-0.014752771,-0.011627428,0.028534748,-0.011290046,-0.007494413,0.04123488,-0.000124951,-0.002425807,0.00182746,-0.014093888,-0.010685021
TTLL6,-0.006050261,0.009486749,0.012279893,-0.012396199,-0.00665452,0.036441231,-0.009947996,0.001900088,0.020602877,-0.018003845,0.054318104,0.009866116,0.015659986,0.022145205,-0.030733585,-0.007447642
TTLL7,-0.005444598,0.012511768,0.029597208,0.002162478,-0.023923821,0.048565179,-0.017861605,0.003284667,-0.006545829,0.004542709,0.001360025,0.004771858,-0.004706685,0.016118695,-0.012893647,0.000218793
TTPA,-0.017110051,-0.003777626,0.042154618,0.005654737,-0.026637447,-0.014686186,-0.003931467,0.001001586,-0.010319236,-0.019543081,0.00720802,-0.027286496,0.004454089,-0.009912065,-0.019050844,-0.020033297
TTPAL,0.001204719,0.014481821,-0.025647599,0.008713907,0.024994571,-0.020902229,-0.000335714,0.032226515,0.004416782,0.009237861,-0.023611125,-0.008291036,0.032702911,0.040079139,0.009413134,-0.00552465
TTR,0.004167886,0.025415333,0.00368111,0.024877752,0.007984315,-0.032622056,-0.017333195,-0.02531787,0.012138779,-0.001054232,-0.026154083,-0.007582194,0.012057464,0.031414936,0.006255242,-0.008326523
TTYH2,-0.023987591,0.008110358,-0.016651862,0.018777946,0.004393336,0.009569403,0.023977766,-0.00457452,0.005308368,0.01278961,0.001104941,0.011413715,0.004550756,-0.014457919,0.007414128,0.020526146
TTYH3,0.000315548,-0.007994068,0.004222136,0.0133658,0.010683384,0.007214444,-0.020776206,-0.024747643,0.024064337,0.001862926,0.01797067,0.010061299,-0.01296842,0.022606933,-0.026903429,-0.006568516
TUBAL3,0.014745309,0.010266556,-0.00052941,0.009328059,0.033093195,-0.003242972,-0.000642941,-0.017488435,-0.005887068,-0.014399387,0.009317432,0.003870134,0.040745748,-0.011236675,-0.01475924,0.022843698
TUBB2A,-2.41E-07,0.011304134,0.030665343,-0.03793302,-0.013781983,0.014160786,0.004276164,-0.00102745,-0.011638003,-0.022940557,0.001783442,0.001335342,-0.015103011,0.023516811,0.00924195,-0.011097548
TUBGCP4,-0.012184648,0.023116056,0.001708374,0.018176877,0.007428405,-0.004430889,-0.007252183,0.033037978,-0.017764146,0.005541843,0.01371164,-0.015376187,-0.039860421,0.00841328,-0.003179558,-0.011388704
TUBGCP5,-0.0121519,0.014673102,0.003475178,0.022094139,0.003940636,-0.015225382,0.02081653,0.00630199,0.033976535,-0.02889438,0.027005039,0.026554593,0.018592926,-0.021317063,-0.01551579,-0.016937611
TULP2,-0.001445582,-0.005811054,-0.020150648,0.008134129,0.025369747,0.005792725,-0.032647765,0.034554673,-0.019846183,0.024619616,-0.000852984,-0.008868872,0.007235763,-0.003407913,-0.004167087,0.051234567
TXLNA,-0.024950485,-0.002506554,0.008661714,-0.005306972,0.000833661,-0.005953805,-0.007686351,-0.004739713,-0.025409152,-0.011175682,0.023323116,-0.002324928,-0.015505753,0.028688531,-0.028936649,-0.011268379
