NAME	DESCRIPTION	I_V_1	I_V_2	I_V_3	I_V_4	I_V_5	I_MKI_1	I_MKI_2	I_MKI_3	I_MKI_4	I_MKI_5	I_MKI_6
ENSMUSG00000034341	NA	980.9875279	1172.311744	1076.724458	1204.687068	993.7391292	994.4693869	1000.178502	967.1468	984.8880823	1055.762767	925.6993708
ENSMUSG00000034342	NA	0	1.964462186	2.068548588	0	0	4.944083514	0	0	5.593551582	5.849733564	0
ENSMUSG00000034343	NA	459.1025681	646.4310538	597.7307189	520.7082307	400.3844588	424.7747735	408.8790231	412.4070925	394.9226565	413.3840434	439.0311117
ENSMUSG00000034345	NA	302.8392887	473.919624	508.2284313	559.660993	285.3988014	289.2791151	270.6093408	316.8555595	231.537524	269.6235751	313.641106
ENSMUSG00000034349	NA	779.3025508	691.1126894	737.3789435	837.3767421	990.9981328	917.5991229	756.3328006	783.3443195	531.3872421	891.3139814	791.6990134
ENSMUSG00000034353	NA	147.3286007	207.5409627	218.2135162	375.5872669	254.1008987	142.812375	184.256309	282.7575314	167.0077932	169.7870818	406.65615
ENSMUSG00000034354	NA	749.5899898	619.7847662	656.4912418	573.7803542	709.9725914	812.7896106	721.5666888	782.4370935	750.7639712	786.0195834	719.1452862
ENSMUSG00000034361	NA	161.1572767	238.6664166	239.5833986	202.7645875	160.9661005	230.2002575	132.0537141	196.6648153	207.4318244	125.0892428	167.3906766
ENSMUSG00000034371	NA	1275.996003	1154.31453	1567.479734	1620.228875	1550.058624	1285.402485	1315.296287	1687.257008	1215.399519	1574.083821	1527.193467
ENSMUSG00000034377	NA	850.2762513	531.2280435	534.7119609	653.4613477	818.124091	852.9380408	689.6300141	775.525577	835.8806417	1033.111016	842.7484763
ENSMUSG00000034379	NA	35.42742066	53.43626885	47.01827495	45.97933056	38.72483731	48.01515214	44.43233956	30.97802554	38.21872356	37.94515012	37.79818158
ENSMUSG00000034382	NA	721.784196	567.9214177	531.8264599	658.6732322	580.8295193	615.0273956	581.9895058	571.4318006	591.3612392	724.6366517	558.8175014
ENSMUSG00000034387	NA	8.432174594	0.934394844	7.217832889	6.522286725	3.909603127	4.725691586	6.559216917	7.882829891	14.12122436	1.300294286	16.11279696
ENSMUSG00000034390	NA	968.0796796	586.4151597	554.4836636	837.0382787	907.6422858	892.6970373	790.8715788	895.3343054	991.3909541	993.839899	812.542526
ENSMUSG00000034394	NA	46.70410378	26.58984633	22.67822066	23.64500865	15.83189487	27.13075727	39.48994663	21.7258681	36.77498948	18.88859042	12.69921377
ENSMUSG00000034401	NA	78.08085546	134.1137499	84.67925227	47.12249137	51.42482733	156.9975807	144.1397804	121.9935135	30.77662004	168.9865786	103.8997191
ENSMUSG00000034403	NA	584.9131453	594.6452582	657.9959179	807.8698361	646.8560568	591.548101	629.4660768	661.2297023	560.425986	586.4988743	635.445599
ENSMUSG00000034412	NA	184.4737267	192.1177446	253.4334406	226.7291488	140.9521496	160.9257864	144.6690245	123.0168448	121.5942517	130.3703131	153.6917492
ENSMUSG00000034413	NA	367.2309659	283.3104921	193.9307286	257.2931371	286.9941462	307.4714674	211.5705832	257.1749433	283.9981162	289.9537044	238.2306088
ENSMUSG00000034416	NA	0.81989813	0.634905329	0	2.74307268	2.935786212	1.321971202	1.897606477	2.028350599	2.985798305	2.251385272	1.290079192
ENSMUSG00000034422	NA	1524.193825	780.5025364	861.7273483	959.7396905	1352.547467	1416.509525	1218.316356	1277.381452	1266.40429	1427.751628	796.0507141
ENSMUSG00000034424	NA	361.0988959	350.4724088	596.1896711	567.3167548	427.1943555	376.958956	387.9433914	262.3554176	313.1792506	305.9801173	407.5048162
ENSMUSG00000034427	NA	2866.23138	4690.535392	2955.655215	4240.19149	2834.957227	2484.332777	2889.530307	2642.491091	2675.45096	2795.649902	2618.974008
ENSMUSG00000034429	NA	44.6421903	39.54801629	75.09973719	64.56940836	32.3467188	71.48035008	37.94752283	32.42521691	36.55050913	51.99689326	48.38515428
ENSMUSG00000034430	NA	160.8044087	98.46895256	131.3969745	120.5116754	185.838424	178.8221628	167.5856738	152.3618634	156.5844757	172.0195594	154.9743175
ENSMUSG00000034432	NA	309.2843198	389.6956926	386.0693322	272.2062892	260.9176031	299.1982254	460.658375	336.1488265	293.7059121	355.6796454	391.112922
ENSMUSG00000034435	NA	1181.865099	1271.305387	1112.295388	1278.442041	1434.051481	1215.971843	1533.432941	1468.276236	1403.52404	1282.578931	1369.871205
ENSMUSG00000034437	NA	244.5018325	309.2868213	396.963022	318.9587433	270.9769543	234.9585978	330.6143185	289.3837568	269.5551879	324.7654305	267.2549363
ENSMUSG00000034438	NA	135.9938471	74.84582036	81.41556159	67.34393579	53.09220717	69.7713838	70.39920332	59.63917549	118.3129046	80.51930865	85.68013073
ENSMUSG00000034442	NA	59.48242393	58.90434893	67.76113265	81.32687288	61.66870501	67.21745282	61.63615133	71.94927495	52.9902102	68.32031009	48.7120862
ENSMUSG00000034445	NA	175.1006133	190.232573	173.8348813	160.9301991	177.7697487	172.9031312	168.380212	184.3302893	218.6160154	195.8599003	174.0247789
ENSMUSG00000034449	NA	906.1926165	1292.770129	1898.18083	2061.53667	1135.65315	1164.961162	1136.09154	997.8785074	968.8404599	1129.863766	1158.961122
ENSMUSG00000034450	NA	3.295967245	0	1.06142251	2.225467979	0	0.843839702	3.940027385	2.820070449	1.089649462	2.871485147	0
ENSMUSG00000034453	NA	231.1317783	148.5613163	160.6025349	154.071174	221.4277574	236.1651171	205.5343594	243.4908379	241.4948324	250.6347835	236.5243802
ENSMUSG00000034457	NA	3.446122579	20.34422802	9.05449995	2.576546123	15.21777677	13.35246731	17.73369671	18.39373483	31.35930629	25.11467808	23.45190017
ENSMUSG00000034459	NA	409.7462351	508.087033	780.1193146	487.3945112	372.8451933	261.4549138	374.9971441	328.3471928	244.9224773	390.3291734	165.7303667
ENSMUSG00000034460	NA	1.797804416	0.984215907	3.007459902	6.447793415	8.729392582	2.478327406	4.15553042	7.365054831	4.567445088	8.869763018	10.3494686
ENSMUSG00000034462	NA	314.4789702	170.0659564	115.576325	159.1437169	265.4235893	288.7136684	237.1165018	241.6964445	328.18225	330.4942262	314.1663791
ENSMUSG00000034463	NA	76.37485574	64.56348513	36.55552773	50.28497058	47.40279124	85.47704087	66.82451202	74.20546412	100.3249788	96.06412847	80.50230985
ENSMUSG00000034471	NA	542.6506084	179.169516	312.0333854	510.6991633	350.6621219	441.5608845	383.9330523	503.3150824	378.0738209	324.2813156	355.530872
ENSMUSG00000034472	NA	71.77253434	33.60656751	57.28035754	81.39439757	89.64439338	103.070261	109.6477595	71.65657659	100.613858	85.37880879	69.88469248
ENSMUSG00000034473	NA	173.6628754	253.4103428	429.7042529	450.0592911	188.3733433	186.63571	266.6874934	183.5730449	295.2646222	87.43278179	153.7223927
ENSMUSG00000034480	NA	143.4538477	104.384954	89.37214367	102.8818442	199.5686826	153.3429449	184.3248986	158.7854124	225.9432882	211.8628895	150.6333029
ENSMUSG00000034484	NA	705.4436898	945.940679	964.65002	798.9514948	746.6885639	728.392021	662.247324	672.9893953	672.0157539	722.0117273	704.6141089
ENSMUSG00000034485	NA	754.7055097	463.8333271	389.0599207	586.72903	825.3825947	479.2597151	537.8883301	426.557179	517.1763832	180.3355765	790.7810982
ENSMUSG00000034487	NA	200.305373	173.5359432	153.7042905	153.9603999	201.2530581	199.3174461	179.7637961	182.7264775	185.627463	192.5380276	192.6774669
ENSMUSG00000034488	NA	11.7510804	4.352539153	11.48580157	3.865370637	14.76786567	14.23472216	14.81249675	16.46738756	33.30557876	11.44674805	28.75622328
ENSMUSG00000034501	NA	46.39430823	54.68258514	55.00347595	39.63013221	58.59614089	56.24858429	44.91558084	52.09230053	44.70504831	38.10446136	47.97053576
ENSMUSG00000034509	NA	218.1377819	352.710543	376.5292028	358.0988279	191.7529423	180.8964403	204.055269	193.6426798	174.9057824	191.5282889	198.7625949
ENSMUSG00000034518	NA	135.1243506	107.5773469	110.3246057	150.0728443	116.7333331	153.1679222	208.6000365	123.1049418	106.1445842	122.3996355	111.7318249
ENSMUSG00000034520	NA	119.573315	87.39158	19.24817771	27.83669653	171.0488174	41.78435701	22.05810559	35.03803083	41.31590233	34.84708331	39.4767518
ENSMUSG00000034522	NA	166.8969643	94.9322638	94.11907227	159.4861568	205.2173893	208.4498748	147.7827422	189.3908822	178.6404937	185.9682387	221.904311
ENSMUSG00000034525	NA	261.0239007	141.5221965	112.2207879	83.26172857	211.8548262	283.4091783	174.8223139	199.0779902	229.5309019	235.6598982	187.5934602
ENSMUSG00000034528	NA	19.55424769	19.90918998	19.77304579	50.4846921	45.29054481	33.03239505	34.45658375	38.42462324	20.87153365	33.29708314	49.20364768
ENSMUSG00000034532	NA	0.658861357	0.972393078	1.017766773	0	0	0	0.817671529	0	2.240760832	0	0
ENSMUSG00000034538	NA	17.38464613	6.737157742	12.20906695	12.95139842	23.46726665	15.76520868	12.45393586	20.91487429	21.48993274	24.93700829	18.7638261
ENSMUSG00000034543	NA	287.7777738	182.6865305	174.1165139	213.1442971	360.5613393	308.6594912	217.8616659	256.0809524	200.4429541	285.7711783	228.4075346
ENSMUSG00000034544	NA	177.9794378	183.3751412	156.3714195	142.2591227	221.5807984	242.3496341	204.0319222	169.4258534	167.1227052	162.2906341	196.7805806
ENSMUSG00000034551	NA	0.614468681	6.353238205	0.991259177	0	1.283081247	7.035678598	1.699655502	1.480551175	4.623093722	1.501159934	3.007878554
ENSMUSG00000034557	NA	206.1824073	162.3664864	138.7409301	199.1372719	257.7414777	252.2485198	243.8030398	275.4960387	288.0154131	172.3756808	239.1786634
ENSMUSG00000034560	NA	363.2321542	249.2358532	246.2077728	214.989722	382.3646956	357.6372705	374.7054431	331.1531777	409.4216078	478.2013385	334.4191296
ENSMUSG00000034563	NA	591.6522645	451.9176002	399.1817246	459.5617262	757.1637133	614.513001	682.489535	707.970294	756.2831612	793.3771391	703.1210099
ENSMUSG00000034566	NA	1593.583804	2285.310426	3070.040819	3378.13966	1910.147523	1519.511375	1800.791109	1828.943112	1486.109925	1586.981972	1827.536848
ENSMUSG00000034570	NA	312.5452997	223.6879879	255.7871767	326.1853437	330.5615449	299.0500546	279.9171533	375.2120275	269.2268949	248.0708568	255.7465376
ENSMUSG00000034573	NA	84.14442752	58.44712322	26.70702884	39.6182134	67.55938422	95.88443806	60.17961707	71.23985302	95.74745347	79.06852804	68.4410511
ENSMUSG00000034574	NA	23.82034474	99.45197982	75.30488089	0	118.0217271	35.34309055	116.8063008	60.53105238	96.56945479	147.6459257	82.55135944
ENSMUSG00000034575	NA	175.0213631	121.6953169	100.5484478	144.1616151	167.1333644	155.781994	110.091146	131.8324643	163.0458251	132.9705283	128.5188461
ENSMUSG00000034579	NA	27.84709832	19.43376714	14.85352511	10.00796316	12.15262692	11.82485685	16.42639644	7.748248441	12.99601321	7.177409613	5.686208068
ENSMUSG00000034584	NA	157.2649824	54.4621925	110.075519	131.9352143	238.1563357	167.7266946	160.9585411	251.0914827	174.2120863	165.3270796	187.9959641
ENSMUSG00000034586	NA	408.287793	212.8178929	253.1050702	322.954189	383.2818632	250.9625468	246.3883583	306.8670952	270.8964559	265.3838796	455.2758747
ENSMUSG00000034591	NA	201.5596332	125.0198674	341.1023359	154.2366105	302.5017657	237.1767488	240.6172216	348.2836672	150.5502126	184.1556953	291.6493713
ENSMUSG00000034593	NA	311.347508	272.9126785	168.912753	138.5340291	226.9369666	251.9479925	213.4926521	195.5586662	289.6972061	466.2166079	250.6457137
ENSMUSG00000034595	NA	412.4794532	461.6140021	279.6811362	329.4007905	220.7603966	361.1268328	242.7294142	272.47883	340.5563459	354.9093987	285.9831068
ENSMUSG00000034601	NA	62.87197459	36.0316119	28.99322044	41.57447193	56.71205326	75.16068948	52.1723635	67.24634364	123.6226347	82.57492464	56.78703452
ENSMUSG00000034602	NA	577.4863559	336.3932173	279.706787	307.4265702	476.1495082	525.7370429	600.6124277	500.721576	668.9387683	635.9026091	535.8398909
ENSMUSG00000034607	NA	476.4639117	700.5413969	864.4192712	596.0870745	799.6991105	564.5168764	700.6418662	790.1992956	598.5646045	636.1398535	734.7819329
ENSMUSG00000034610	NA	190.0041996	238.9061812	205.7971526	306.5191025	265.986451	275.7021557	254.9358241	187.275005	380.5409445	290.6073518	281.638809
ENSMUSG00000034612	NA	138.2099355	100.8134912	63.82138352	74.96728205	87.24422948	125.5249497	133.9409835	100.4485696	129.509167	142.8706897	115.8934465
ENSMUSG00000034613	NA	620.2351957	550.1019532	453.6674427	509.1232136	680.3749268	469.2891458	603.0563892	580.2958223	424.9969244	724.7137793	473.5451037
ENSMUSG00000034614	NA	69.9465652	78.49016939	104.0991344	55.51216374	86.35702459	74.78000848	107.2339613	94.60914705	105.974286	83.95420117	94.05161021
ENSMUSG00000034616	NA	493.4694933	580.3020152	589.4630675	561.7293982	468.3953164	539.1285526	486.8825712	488.1375312	442.9483508	477.9618055	508.2559722
ENSMUSG00000034617	NA	44.93379403	25.29892951	56.75183309	6.451161128	4.977038295	24.62212764	26.68934795	19.45189909	20.14124453	27.8706862	34.95498839
ENSMUSG00000034620	NA	155.9604416	222.0728097	249.2643692	212.2497204	161.2795026	201.6012786	216.8835516	219.9695912	235.2746173	146.4092314	178.1392362
ENSMUSG00000034621	NA	502.9653024	325.0441315	256.3575792	333.0111078	464.5743713	507.6637218	299.0763888	420.9130906	502.3853092	433.9898159	519.8223832
ENSMUSG00000034634	NA	548.2781753	1626.223713	1116.035457	705.7291413	235.0436788	472.9900829	452.7516062	235.9373251	382.7915787	615.6953997	253.4372869
ENSMUSG00000034636	NA	584.7236131	410.7906732	392.6995159	358.4209907	684.7244748	538.8032733	818.5170432	685.141128	696.1185234	657.9574166	657.7999518
ENSMUSG00000034639	NA	20.52029594	23.0828656	34.00269221	20.18929017	31.13914524	26.50742059	29.25796986	25.07038592	29.80259219	18.93795083	26.41619229
ENSMUSG00000034640	NA	254.8942844	262.7458811	314.7342586	236.1421334	261.939959	208.7559312	398.02582	260.3499495	248.761883	221.7855169	417.5121385
ENSMUSG00000034641	NA	54.2235938	125.3148218	46.54944827	60.45913541	60.31259226	77.95666848	62.45722609	60.06609837	95.0344126	63.88765319	82.13829434
ENSMUSG00000034647	NA	263.1167908	314.1541012	174.5914798	199.6043628	261.6895248	254.7526934	165.3127866	173.9621832	240.809608	190.7891932	247.8446841
ENSMUSG00000034648	NA	2.600923163	5.904507734	4.14670943	7.58332324	4.954920073	4.972994923	3.232423776	12.21375898	9.983887116	14.55773907	5.782180402
ENSMUSG00000034652	NA	226.8237705	230.3332363	272.4988691	117.9789437	181.3571137	323.8537855	147.996849	226.314976	366.3119267	352.9428055	135.4518923
ENSMUSG00000034653	NA	84.1708727	51.27906715	39.62479912	24.08798221	66.19596635	82.71721492	142.0389015	91.8238347	132.2034141	122.682559	105.0380566
ENSMUSG00000034656	NA	27.08871545	3.315957595	90.8166631	144.2065625	14.23957672	0	92.31837091	27.70666564	38.8735199	6.142700609	18.92101783
ENSMUSG00000034659	NA	246.0131558	186.2676793	293.1914362	215.8714558	325.5189442	285.7435569	372.5002719	407.1795502	349.5616001	245.0359625	461.6855843
ENSMUSG00000034663	NA	398.0178083	414.8319695	255.0587272	276.3836491	365.1059258	399.7431012	338.3590117	421.5086205	460.207105	434.7355136	431.0689496
ENSMUSG00000034664	NA	4.373416623	7.155483085	24.17296009	7.657032191	2.574627286	38.02521631	13.96970535	19.75022752	32.08104329	2.049643096	9.374923723
ENSMUSG00000034673	NA	403.2185507	312.8691294	258.49831	374.5124026	342.3244365	378.1935415	259.3767677	266.876075	291.759363	314.2507193	270.7826541
ENSMUSG00000034674	NA	562.0255128	686.1148839	731.6526257	543.9859838	543.2478941	549.7119273	655.0693976	599.934298	611.845851	530.9658468	605.6747828
ENSMUSG00000034675	NA	90.15810089	79.22960747	56.31494035	64.73675757	47.85528454	57.08957662	167.8583127	116.6592048	137.3633148	75.28081308	90.89622824
ENSMUSG00000034681	NA	752.9865102	667.0572425	681.7507626	705.9144842	622.0326961	710.9367678	597.859966	622.2189925	572.1756652	668.4662302	613.8722135
ENSMUSG00000034683	NA	1.844223522	1.442455309	1.53790484	0.363823911	0	0	0	0	0	0.716114462	0
ENSMUSG00000034684	NA	104.4201554	97.10520483	13.92262075	74.94002878	163.2949315	120.724862	133.8986483	95.28575181	68.17178327	89.95441253	61.24182142
ENSMUSG00000034685	NA	12.76520027	32.89229668	5.83728703	11.73405816	12.84231286	10.78748025	12.61272087	18.26197368	17.86017617	79.29754911	17.88547785
ENSMUSG00000034686	NA	9.047805184	15.07191136	5.39324567	9.716556951	9.703217957	10.35085536	7.287322398	8.931824014	3.128225748	4.100961714	6.82182122
ENSMUSG00000034687	NA	9.274088212	4.014506714	6.260800286	12.14875519	36.55109299	13.5030311	23.85719147	18.44993953	13.18356457	11.52087887	7.108527333
ENSMUSG00000034701	NA	12.77154052	16.83442091	9.100641489	12.82499652	19.13726615	12.96601567	13.93959512	17.58941589	21.74591016	14.73717355	20.69801821
ENSMUSG00000034706	NA	1.503680105	2.033382881	0.670410769	5.152347947	2.536449616	3.322231773	1.007112146	2.789873102	4.568228267	2.737164124	0.932609104
ENSMUSG00000034707	NA	1264.384558	731.5832377	612.7594558	738.6747025	1062.977208	1235.121711	1237.566144	1233.018267	1450.090388	1619.1131	1047.075266
ENSMUSG00000034708	NA	1666.240075	1241.727444	979.9066608	1182.718286	1661.347828	1769.838856	1734.565471	1815.385541	2119.792958	1602.00978	1484.708619
ENSMUSG00000034709	NA	423.6344003	370.9371776	654.8929452	403.3154913	429.3482754	524.8807344	463.4841792	424.2133382	515.0613843	211.317799	246.1079133
ENSMUSG00000034714	NA	681.3373254	615.062897	686.5640057	634.9659956	759.3260487	629.3110538	747.6604531	643.1180856	673.8475936	714.3102923	561.8971971
ENSMUSG00000034723	NA	152.0907967	113.8801108	99.39997913	89.30144718	185.3369125	151.6409249	157.237068	155.3284605	200.6672833	219.6334433	158.3616652
ENSMUSG00000034724	NA	932.4925574	1091.941331	339.058	142.0850293	491.0707734	608.298188	746.1334171	721.0344421	1386.109434	1742.644418	634.3367538
ENSMUSG00000034729	NA	163.464162	188.3909215	265.5921928	250.3639338	146.3214064	144.4939414	189.2704381	152.7316821	155.8405915	103.7596366	159.0742612
ENSMUSG00000034730	NA	3.469974906	3.479260965	0.639277077	3.65169138	8.55605077	8.60433772	0.452017861	3.455012471	2.553036431	3.372030331	2.477779704
ENSMUSG00000034738	NA	865.4823086	1710.745769	1710.767638	1343.162798	730.9756085	829.4401753	713.7752418	577.258953	732.4629262	835.4994158	564.1551582
ENSMUSG00000034744	NA	333.9888994	469.2476675	579.1521192	511.0908261	327.2694136	361.1909048	387.6447252	297.889899	292.6902988	333.4909475	324.3235845
ENSMUSG00000034748	NA	75.03172013	84.23631847	90.13446796	79.04666616	81.22149836	124.7764804	54.42959525	62.03901606	97.41447603	66.42744755	69.68170416
ENSMUSG00000034751	NA	310.4585706	88.75597491	90.22214975	147.8831084	241.7070143	237.3048539	155.6979711	274.0498714	285.1218623	284.8193746	283.403516
ENSMUSG00000034757	NA	349.9146681	465.7495351	564.345761	539.3545399	370.2106018	342.1340858	382.0985194	391.7091271	324.0786184	322.1724841	353.0875486
ENSMUSG00000034758	NA	21.11247374	16.46906671	19.96739223	12.51949493	14.03470197	14.03889527	1.84579641	6.326804843	7.541608581	7.491408518	22.7977357
ENSMUSG00000034761	NA	192.0895953	138.564039	116.050769	124.7035182	238.2782429	181.0521572	189.8681985	167.8356125	219.8238473	218.610458	184.1251756
ENSMUSG00000034762	NA	3.874289681	0.974243243	0	0.527340642	0.551901842	0.807324424	4.577871607	0.320043826	6.276649922	0.659197237	0
ENSMUSG00000034765	NA	104.5679864	161.3370478	126.1690652	156.6210256	132.9734671	112.1255106	150.6899743	118.0984674	95.57376426	114.0300539	121.2325612
ENSMUSG00000034768	NA	4.01084717	3.06421344	3.175947831	3.356889134	6.042621563	0.848868186	4.620937469	3.514413891	7.641672616	0	4.235673504
ENSMUSG00000034771	NA	9.491748263	1.011266148	9.508997014	12.4016717	12.18231058	3.703033046	5.65975722	9.632943538	18.04862103	6.018059758	17.42442408
ENSMUSG00000034773	NA	37.78538835	15.30341485	26.00458557	26.44905153	31.61567964	36.64283352	24.13265798	23.43172513	41.72299626	24.16231836	19.85338696
ENSMUSG00000034774	NA	0.638682241	0	0	0	1.229629339	2.45187492	0.825788171	1.434589942	2.238904005	2.886771897	5.760642454
ENSMUSG00000034780	NA	11.31184715	1.070263089	1.739194789	2.975959959	4.356804265	8.739490361	3.848976872	3.395639579	13.7632977	22.9641061	12.37114313
ENSMUSG00000034781	NA	4064.869025	3301.575657	4696.33503	4940.214173	4262.471352	4673.671205	4881.829798	4374.819793	5321.655579	5437.332788	4687.105494
ENSMUSG00000034785	NA	312.8854648	467.044732	552.7407687	573.9351702	315.6166812	295.9860573	306.8497407	366.6686662	308.591659	244.2345329	283.2576838
ENSMUSG00000034786	NA	185.9783174	254.6492538	134.7791631	191.601993	137.4188846	184.6117352	99.80989918	131.214755	194.8256633	134.2936718	126.8341756
ENSMUSG00000034789	NA	224.2144432	626.1010735	481.5901814	395.01697	189.8409095	265.1064537	228.1839855	161.5872441	190.4295297	203.692872	235.635272
ENSMUSG00000034792	NA	39.22871435	48.58857134	23.25371414	28.58367628	14.84243666	20.62213972	10.22460075	19.35517155	32.23420513	20.81907492	33.31004656
ENSMUSG00000034793	NA	242.1827605	166.4618009	243.4483794	198.4492666	216.0245648	205.4780769	198.9455509	296.0401929	223.6715864	340.2246166	225.7944755
ENSMUSG00000034795	NA	55.04298711	80.32615736	101.236866	80.69219839	55.44809041	72.9418203	62.52904402	62.81555193	70.16494301	62.50967503	67.07981892
ENSMUSG00000034796	NA	3.806379924	1.964344933	2.004542128	4.249174692	2.241178026	0.817272108	2.185376259	1.301254926	5.067443373	1.318754955	5.19658662
ENSMUSG00000034799	NA	43.7038023	8.168274779	11.89934659	17.0468793	4.988887803	2.093112733	2.837097613	14.82718344	2.390034623	25.93539442	3.197088515
ENSMUSG00000034800	NA	14.24621993	7.128194335	22.38996906	31.15943612	26.80160568	20.89011264	16.24739528	19.22544729	14.29506735	15.83969352	24.94752884
ENSMUSG00000034801	NA	480.7628042	502.0352022	314.8913762	326.1709585	444.4153377	479.2464732	578.8472571	503.3895531	470.9206238	532.4990544	323.1250482
ENSMUSG00000034807	NA	979.924871	1056.975737	858.8042081	779.9914505	763.6312969	1013.939836	954.0542679	860.728194	952.5071081	966.0630557	802.6730239
ENSMUSG00000034810	NA	50.64886062	28.85486837	23.20630425	25.86361944	112.6301332	60.08536692	75.41117569	94.28254775	116.2083496	72.07405189	157.1686022
ENSMUSG00000034813	NA	16.52402936	22.99653146	9.149529056	18.27810617	17.28186207	17.23707879	16.49928898	11.7557923	14.3166553	5.599862175	7.098778536
ENSMUSG00000034818	NA	17.16528369	15.21937154	12.59753693	24.00545837	29.27882705	21.75207991	21.95827158	25.51286178	17.47901182	10.23768342	38.82591774
ENSMUSG00000034820	NA	411.7102391	344.9508554	305.2379644	345.9805315	363.4056311	370.2703382	279.6432077	310.9830578	326.5640755	303.8507239	340.8251451
ENSMUSG00000034825	NA	8.898826339	11.46312267	9.19486567	4.185193044	11.30347123	11.46577706	12.35562926	18.18003179	16.07316224	7.391004515	11.78760129
ENSMUSG00000034826	NA	229.3465044	193.9527543	185.0426192	255.4789994	196.1607234	264.7491455	222.2494229	216.6639364	224.8856945	186.1567967	91.14825624
ENSMUSG00000034832	NA	687.4270681	311.9788956	242.4189742	577.5508653	726.3526461	664.0147662	389.3793083	547.6271683	569.4985042	581.3952983	561.9522326
ENSMUSG00000034833	NA	18.21741762	31.00160162	13.25391497	26.25775926	11.16948516	14.77589288	10.71260315	10.78464521	21.28742508	16.04813534	2.883236347
ENSMUSG00000034837	NA	0	1.388005064	0	1.490060391	0.645627889	0	0	0.809985948	1.268114583	0	2.224139917
ENSMUSG00000034839	NA	25.60902729	19.68984579	8.4174054	5.581749688	16.90521392	14.6263464	12.44801391	16.76985808	13.06829659	18.48502089	13.93866127
ENSMUSG00000034842	NA	88.26491537	26.1453745	111.1232842	14.79584169	113.4130369	73.36538545	17.52342439	106.808708	30.86064921	16.52855667	115.0785755
ENSMUSG00000034845	NA	477.7211795	206.2517046	203.1090656	310.1129	416.4874999	417.5844655	422.9816929	471.9935403	574.7194836	454.8342452	536.2316916
ENSMUSG00000034848	NA	64.46481663	42.70011989	36.27633199	26.48452554	69.92702807	49.4450209	59.16607788	72.55679195	54.29569454	59.9220587	61.15031252
ENSMUSG00000034850	NA	1037.766032	1279.654269	1183.987861	1128.618175	1027.778411	933.4565178	993.3853932	985.8850586	1100.388592	1064.867415	1037.841951
ENSMUSG00000034853	NA	455.2099758	232.9208464	334.880469	171.1742499	525.8668127	239.9204844	584.615593	378.2825998	501.4797295	693.4810379	163.2745771
ENSMUSG00000034854	NA	219.3584834	186.8087439	140.6734796	135.1803742	146.2339723	182.2181961	132.6272549	182.116644	210.5633584	200.1603945	169.4234824
ENSMUSG00000034855	NA	156.882254	207.0687785	168.6323144	153.7206029	66.69703694	114.2978876	99.62064206	70.14481446	83.52848218	70.80932199	60.71516747
ENSMUSG00000034858	NA	47.13407216	34.48281091	0	0	44.89238213	89.11430243	37.6143621	46.09003151	90.14926613	0	0
ENSMUSG00000034863	NA	62.31848017	45.81498142	36.38074752	71.16389243	66.51890037	49.34942696	41.61891557	48.79654431	57.2215198	27.76798939	52.07365113
ENSMUSG00000034867	NA	292.5793289	267.9504747	254.1953846	299.3775172	304.0824446	287.4452964	226.9499388	268.4964225	280.5460857	234.187306	252.4571613
ENSMUSG00000034868	NA	580.8597901	691.1437615	974.8131772	758.6775846	625.0064475	516.366543	541.5995003	448.7008584	523.8939586	489.4535461	570.3080735
ENSMUSG00000034871	NA	204.1479098	140.8708816	284.0323158	460.8469554	451.918377	145.4242108	192.1670176	467.9756597	377.9487491	184.3793881	492.8424866
ENSMUSG00000034872	NA	4.107907132	5.236050307	2.124579029	2.260240761	4.781824064	15.37423208	5.409070645	6.897253153	5.334076661	7.175411801	4.183397148
ENSMUSG00000034875	NA	415.0813331	424.4548423	661.6622343	603.4433915	491.965194	408.0303015	564.7485965	525.5183666	424.9290227	367.8376328	483.4423514
ENSMUSG00000034880	NA	241.8103226	347.6262147	429.9261928	439.6573976	290.829826	251.3565671	239.6998688	235.4134755	192.2763932	215.4891349	263.2657248
ENSMUSG00000034881	NA	0	18.4020823	0	22.00047692	12.01500006	0	12.7392477	0	0	18.46578833	19.51345597
ENSMUSG00000034883	NA	10.80050672	5.61357012	8.958611881	6.31094803	6.37360876	6.450150082	12.62697371	10.37299703	3.444152129	16.27628914	4.426834952
ENSMUSG00000034889	NA	281.3161603	219.2943841	143.0659499	188.1147676	171.0953358	251.9497917	189.5599182	193.4102679	156.4278469	209.4358669	180.8148182
ENSMUSG00000034891	NA	2.671024782	3.553720517	0	0	2.776188796	0.676878049	2.745773684	1.621573897	2.501840071	2.199083798	4.335244188
ENSMUSG00000034892	NA	1921.688524	2814.532545	2998.679487	3648.133928	2023.060139	1865.857409	2131.293716	2025.189755	1854.361411	1977.046536	2014.267843
ENSMUSG00000034893	NA	245.8420937	398.3131293	396.36805	340.1096866	350.8369404	403.6801329	88.47396573	359.342147	327.1848226	322.2385301	370.7164773
ENSMUSG00000034898	NA	76.94301496	16.1306235	15.75436189	20.69352688	71.57443606	50.86506364	34.1845536	51.10279739	74.22185807	84.0614834	45.98840689
ENSMUSG00000034902	NA	591.3323726	491.5135144	453.4394828	565.0429778	446.0897521	626.5310659	497.8841886	436.093021	637.2376132	598.8868808	487.9502057
